34.211.30.46:443#🇺🇸美国US-AS16509-Amazon.com, Inc.-8
213.170.157.1:443#🇺🇸美国US-AS16509-RedShield Security Ltd-1
18.216.55.100:443#🇺🇸美国US-AS16509-Amazon Technologies Inc.-1
3.132.174.45:443#🇺🇸美国US-AS16509-Amazon Technologies Inc.-2
3.18.133.72:443#🇺🇸美国US-AS16509-Amazon.com, Inc.-9
18.216.207.41:443#🇺🇸美国US-AS16509-Amazon.com, Inc.-10
3.128.31.119:443#🇺🇸美国US-AS16509-Amazon.com, Inc.-11
95.40.227.67:443#🇺🇸美国US-AS16509-Amazon.com, Inc.-12
3.110.31.232:443#🇮🇳印度IN-AS16509-Amazon.com, Inc.-1
35.154.184.88:443#🇮🇳印度IN-AS16509-Amazon.com, Inc.-2
65.2.215.47:443#🇮🇳印度IN-AS16509-Amazon.com, Inc.-3
52.66.200.252:443#🇮🇳印度IN-AS16509-Amazon.com, Inc.-4
